# bin,count
54620,44
54630,41
54640,52
54650,40
54660,45
54670,38
54680,39
54690,41
54700,46
54710,34
54720,37
54730,42
54740,51
54750,41
54760,36
54770,37
54780,40
54790,44
54800,43
54810,42
54820,39
54830,37
54840,41
54850,39
54860,48
54870,47
54880,37
54890,42
54900,42
54910,41
54920,46
54930,32
54940,34
54950,38
54960,43
54970,44
54980,34
54990,32
55000,45
55010,35
55020,44
55030,45
55040,50
55050,52
55060,39
55070,26
55080,34
55090,48
55100,47
55110,38
55120,45
55130,50
55140,47
55150,38
55160,31
55170,51
55180,36
55190,29
55200,37
55210,40
55220,40
55230,42
55240,36
55250,29
55260,45
55270,37
55280,32
55290,38
55300,46
55310,41
55320,45
55330,58
55340,44
55350,37
55360,39
55370,44
55380,31
55390,31
55400,36
55410,47
55420,38
55430,42
55440,42
55450,40
55460,59
55470,43
55480,38
55490,42
55500,32
55510,46
55520,45
55530,38
55540,42
55550,46
55560,43
55570,45
55580,42
55590,43
55600,52
55610,39
55620,33
55630,42
55640,43
55650,44
55660,32
55670,35
55680,46
55690,40
55700,43
55710,34
55720,40
55730,50
55740,51
55750,45
55760,54
55770,42
55780,43
55790,54
55800,36
55810,42
55820,34
55830,45
55840,49
55850,43
55860,35
55870,38
55880,31
55890,33
55900,43
55910,40
55920,34
55930,46
55940,45
55950,40
55960,35
55970,44
55980,34
55990,37
56000,43
56010,45
56020,35
56030,49
56040,34
56050,33
56060,33
56070,47
56080,30
56090,31
56100,57
56110,22
56120,48
56130,36
56140,28
56150,39
56160,49
56170,48
56180,43
56190,44
56200,39
56210,42
56220,55
56230,37
56240,45
56250,36
56260,51
56270,29
56280,38
56290,49
56300,34
56310,47
56320,29
56330,43
56340,41
56350,32
56360,35
56370,36
56380,34
56390,49
56400,39
56410,44
56420,32
56430,43
56440,33
56450,28
56460,44
56470,34
56480,43
56490,41
56500,49
56510,37
56520,32
56530,42
56540,35
56550,47
56560,40
56570,33
56580,43
56590,41
56600,45
56610,39
56620,40
56630,42
56640,44
56650,32
56660,38
56670,39
56680,36
56690,38
56700,39
56710,29
56720,26
56730,41
56740,41
56750,27
56760,26
56770,46
56780,45
56790,44
56800,43
56810,38
56820,42
56830,34
56840,42
56850,32
56860,28
56870,33
56880,40
56890,41
56900,35
56910,29
56920,30
56930,35
56940,53
56950,40
56960,43
56970,37
56980,41
56990,26
57000,36
57010,52
57020,39
57030,32
57040,43
57050,41
57060,40
57070,44
57080,40
57090,40
57100,46
57110,37
57120,43
57130,28
57140,42
57150,45
57160,43
57170,37
57180,45
57190,31
57200,35
57210,42
57220,52
57230,39
57240,45
57250,38
57260,49
57270,41
57280,50
57290,28
57300,43
57310,40
57320,19
57330,47
57340,40
57350,34
57360,47
57370,35
57380,34
57390,27
57400,47
57410,33
57420,39
57430,39
57440,51
57450,41
57460,41
57470,39
57480,42
57490,38
57500,36
57510,39
57520,24
57530,39
57540,35
57550,35
57560,41
57570,42
57580,34
57590,40
57600,32
57610,39
57620,39
57630,36
57640,39
57650,52
57660,31
57670,51
57680,42
57690,41
57700,39
57710,25
57720,34
57730,42
57740,56
57750,40
57760,38
57770,42
57780,42
57790,31
57800,31
57810,33
57820,36
57830,36
57840,42
57850,31
57860,41
57870,42
57880,41
57890,38
57900,46
57910,36
57920,41
57930,35
57940,24
57950,33
57960,50
57970,43
57980,44
57990,49
58000,46
58010,35
58020,42
58030,31
58040,34
58050,43
58060,44
58070,50
58080,38
58090,40
58100,33
58110,53
58120,34
58130,28
58140,35
58150,40
58160,30
58170,39
58180,41
58190,49
58200,28
58210,29
58220,49
58230,34
58240,41
58250,41
58260,38
58270,48
58280,36
58290,37
58300,29
58310,45
58320,42
58330,39
58340,45
58350,33
58360,44
58370,44
58380,38
58390,41
58400,33
58410,41
58420,35
58430,44
58440,40
58450,38
58460,35
58470,46
58480,44
58490,37
58500,35
58510,33
58520,40
58530,36
58540,38
58550,23
58560,47
58570,35
58580,38
58590,31
58600,36
58610,47
58620,36
58630,40
58640,32
58650,43
58660,41
58670,34
58680,48
58690,37
58700,32
58710,38
58720,34
58730,25
58740,28
58750,38
58760,41
58770,41
58780,45
58790,43
58800,38
58810,31
58820,40
58830,31
58840,35
58850,36
58860,47
58870,35
58880,28
58890,40
58900,34
58910,41
58920,40
58930,24
58940,35
58950,29
58960,47
58970,36
58980,30
58990,47
59000,38
59010,52
59020,42
59030,36
59040,41
59050,35
59060,35
59070,33
59080,45
59090,35
59100,31
59110,41
59120,40
59130,24
59140,34
59150,36
59160,34
59170,45
59180,39
59190,39
59200,38
59210,36
59220,30
59230,44
59240,25
59250,29
59260,32
59270,30
59280,33
59290,41
59300,43
59310,43
59320,43
59330,31
59340,35
59350,39
59360,35
59370,40
59380,38
59390,29
59400,38
59410,36
59420,32
59430,30
59440,37
59450,40
59460,32
59470,35
59480,46
59490,42
59500,49
59510,45
59520,42
59530,39
59540,47
59550,28
59560,44
59570,36
59580,45
59590,46
59600,30
59610,35
59620,36
59630,40
59640,38
59650,35
59660,30
59670,45
59680,37
59690,26
59700,41
59710,28
59720,43
59730,44
59740,27
59750,35
59760,40
59770,45
59780,36
59790,38
59800,36
59810,34
59820,43
59830,30
59840,42
59850,30
59860,39
59870,49
59880,25
59890,41
59900,30
59910,37
59920,41
59930,35
59940,41
59950,47
59960,32
59970,42
59980,40
59990,43
60000,32
60010,33
60020,38
60030,26
60040,41
60050,26
60060,36
60070,32
60080,33
60090,32
60100,37
60110,36
60120,41
60130,36
60140,30
60150,40
60160,40
60170,37
60180,28
60190,37
60200,28
60210,37
60220,54
60230,30
60240,37
60250,40
60260,34
60270,30
60280,43
60290,34
60300,42
60310,39
60320,55
60330,35
60340,37
60350,29
60360,42
60370,27
60380,40
60390,30
60400,24
60410,35
60420,31
60430,29
60440,32
60450,42
60460,35
60470,53
60480,31
60490,32
60500,28
60510,35
60520,30
60530,43
60540,37
60550,43
60560,34
60570,42
60580,28
60590,36
60600,25
60610,28
60620,24
60630,40
60640,48
60650,38
60660,34
60670,41
60680,34
60690,39
60700,39
60710,33
60720,43
60730,35
60740,28
60750,40
60760,37
60770,27
60780,38
60790,38
60800,30
60810,35
60820,41
60830,37
60840,34
60850,28
60860,24
60870,36
60880,38
60890,35
60900,26
60910,25
60920,41
60930,32
60940,37
60950,38
60960,20
60970,37
60980,27
60990,44
61000,49
61010,32
61020,39
61030,36
61040,33
61050,35
61060,24
61070,33
61080,42
61090,36
61100,31
61110,35
61120,29
61130,22
61140,34
61150,37
61160,29
61170,34
61180,38
61190,40
61200,33
61210,39
61220,39
61230,30
61240,41
61250,28
61260,30
61270,32
61280,36
61290,38
61300,41
61310,39
61320,34
61330,22
61340,34
61350,39
61360,35
61370,45
61380,42
61390,26
61400,39
61410,36
61420,41
61430,36
61440,39
61450,31
61460,40
61470,42
61480,24
61490,31
61500,42
61510,31
61520,33
61530,30
61540,25
61550,43
61560,26
61570,32
61580,40
61590,34
61600,34
61610,32
61620,32
61630,25
61640,39
61650,34
61660,40
61670,37
61680,28
61690,21
61700,40
61710,30
61720,33
61730,41
61740,36
61750,36
61760,38
61770,40
61780,44
61790,31
61800,33
61810,32
61820,27
61830,29
61840,35
61850,46
61860,28
61870,35
61880,30
61890,39
61900,34
61910,44
61920,22
61930,36
61940,26
61950,36
61960,29
61970,29
61980,49
61990,33
62000,29
62010,28
62020,35
62030,27
62040,39
62050,38
62060,26
62070,33
62080,32
62090,40
62100,34
62110,28
62120,35
62130,24
62140,28
62150,26
62160,33
62170,26
62180,38
62190,25
62200,38
62210,32
62220,29
62230,37
62240,39
62250,37
62260,32
62270,27
62280,41
62290,34
62300,26
62310,36
62320,32
62330,47
62340,45
62350,22
62360,35
62370,32
62380,36
62390,39
62400,36
62410,22
62420,32
62430,40
62440,35
62450,42
62460,31
62470,34
62480,34
62490,38
62500,47
62510,20
62520,29
62530,34
62540,27
62550,43
62560,25
62570,35
62580,32
62590,29
62600,39
62610,39
62620,29
62630,35
62640,28
62650,38
62660,41
62670,42
62680,38
62690,37
62700,30
62710,34
62720,27
62730,28
62740,32
62750,33
62760,24
62770,24
62780,28
62790,35
62800,43
62810,31
62820,27
62830,31
62840,41
62850,35
62860,39
62870,32
62880,34
62890,26
62900,43
62910,38
62920,39
62930,42
62940,36
62950,28
62960,23
62970,41
62980,33
62990,37
63000,34
63010,30
63020,21
63030,37
63040,38
63050,16
63060,32
63070,29
63080,28
63090,29
63100,31
63110,29
63120,35
63130,35
63140,31
63150,32
63160,28
63170,33
63180,47
63190,34
63200,28
63210,29
63220,20
63230,29
63240,50
63250,41
63260,29
63270,36
63280,22
63290,34
63300,27
63310,32
63320,33
63330,34
63340,24
63350,32
63360,42
63370,34
63380,44
63390,29
63400,27
63410,31
63420,35
63430,38
63440,29
63450,37
63460,30
63470,36
63480,33
63490,34
63500,27
63510,29
63520,24
63530,29
63540,21
63550,30
63560,29
63570,33
63580,34
63590,33
63600,34
63610,23
63620,24
63630,25
63640,31
63650,34
63660,27
63670,32
63680,21
63690,39
63700,25
63710,26
63720,26
63730,33
63740,35
63750,40
63760,24
63770,30
63780,25
63790,28
63800,40
63810,29
63820,29
63830,32
63840,27
63850,33
63860,29
63870,30
63880,31
63890,44
63900,30
63910,33
63920,46
63930,31
63940,45
63950,29
63960,40
63970,34
63980,29
63990,28
64000,36
64010,27
64020,37
64030,33
64040,21
64050,28
64060,40
64070,34
64080,40
64090,36
64100,42
64110,33
64120,42
64130,34
64140,36
64150,40
64160,27
64170,37
64180,41
64190,29
64200,36
64210,31
64220,27
64230,37
64240,30
64250,33
64260,38
64270,27
64280,25
64290,25
64300,38
64310,38
64320,21
64330,36
64340,30
64350,29
64360,35
64370,23
64380,26
64390,33
64400,37
64410,29
64420,36
64430,31
64440,31
64450,27
64460,22
64470,34
64480,34
64490,31
64500,26
64510,32
64520,38
64530,27
64540,29
64550,27
64560,45
64570,33
64580,26
64590,26
64600,17
64610,35
64620,30
64630,45
64640,40
64650,31
64660,30
64670,39
64680,27
64690,34
64700,37
64710,24
64720,37
64730,32
64740,32
64750,26
64760,32
64770,24
64780,29
64790,31
64800,34
64810,31
64820,41
64830,25
64840,26
64850,29
64860,30
64870,32
64880,38
64890,27
64900,32
64910,34
64920,38
64930,35
64940,28
64950,32
64960,26
64970,34
64980,29
64990,31
65000,21
65010,24
65020,29
65030,28
65040,39
65050,42
65060,33
65070,28
65080,21
65090,28
65100,40
65110,24
65120,30
65130,33
65140,24
65150,38
65160,23
65170,29
65180,36
65190,33
65200,22
65210,24
65220,34
65230,35
65240,27
65250,34
65260,37
65270,35
65280,32
65290,39
65300,29
65310,34
65320,28
65330,19
65340,27
65350,32
65360,34
65370,37
65380,37
65390,31
65400,30
65410,26
65420,16
65430,34
65440,30
65450,29
65460,30
65470,32
65480,30
65490,45
65500,25
65510,35
65520,24
65530,32
65540,28
65550,28
65560,29
65570,29
65580,27
65590,28
65600,29
65610,29
65620,28
65630,26
65640,32
65650,46
65660,35
65670,34
65680,28
65690,29
65700,38
65710,25
65720,34
65730,31
65740,26
65750,33
65760,28
65770,32
65780,32
65790,24
65800,41
65810,35
65820,29
65830,30
65840,36
65850,40
65860,29
65870,31
65880,22
65890,39
65900,35
65910,32
65920,26
65930,32
65940,33
65950,34
65960,38
65970,35
65980,38
65990,24
66000,48
66010,31
66020,28
66030,22
66040,31
66050,37
66060,25
66070,28
66080,27
66090,36
66100,22
66110,27
66120,30
66130,32
66140,35
66150,34
66160,34
66170,30
66180,26
66190,37
66200,18
66210,39
66220,30
66230,28
66240,25
66250,38
66260,30
66270,40
66280,31
66290,47
66300,28
66310,32
66320,32
66330,23
66340,29
66350,31
66360,28
66370,24
66380,26
66390,28
66400,30
66410,39
66420,36
66430,33
66440,32
66450,40
66460,24
66470,30
66480,35
66490,35
66500,44
66510,30
66520,27
66530,32
66540,37
66550,26
66560,31
66570,22
66580,29
66590,34
66600,39
66610,24
66620,28
66630,26
66640,25
66650,25
66660,45
66670,24
66680,29
66690,30
66700,28
66710,22
66720,35
66730,33
66740,36
66750,28
66760,29
66770,25
66780,40
66790,27
66800,28
66810,26
66820,36
66830,39
66840,28
66850,29
66860,24
66870,42
66880,29
66890,25
66900,44
66910,40
66920,36
66930,31
66940,33
66950,35
66960,34
66970,26
66980,32
66990,21
67000,28
67010,15
67020,35
67030,21
67040,27
67050,33
67060,30
67070,39
67080,42
67090,29
67100,40
67110,30
67120,29
67130,28
67140,20
67150,28
67160,32
67170,24
67180,27
67190,27
67200,26
67210,23
67220,26
67230,29
67240,31
67250,30
67260,22
67270,31
67280,28
67290,29
67300,28
67310,30
67320,33
67330,23
67340,25
67350,33
67360,26
67370,23
67380,30
67390,29
67400,21
67410,20
67420,30
67430,33
67440,18
67450,28
67460,26
67470,34
67480,28
67490,25
67500,28
67510,34
67520,33
67530,22
67540,23
67550,34
67560,29
67570,22
67580,30
67590,34
67600,26
67610,24
67620,17
67630,37
67640,35
67650,28
67660,24
67670,28
67680,31
67690,27
67700,28
67710,31
67720,29
67730,34
67740,43
67750,24
67760,29
67770,25
67780,25
67790,37
67800,21
67810,39
67820,27
67830,33
67840,28
67850,26
67860,29
67870,24
67880,30
67890,32
67900,31
67910,31
67920,24
67930,34
67940,34
67950,23
67960,25
67970,27
67980,30
67990,31
68000,35
68010,27
68020,33
68030,29
68040,32
68050,27
68060,30
68070,30
68080,30
68090,23
68100,26
68110,37
68120,17
68130,34
68140,20
68150,23
68160,24
68170,32
68180,33
68190,29
68200,28
68210,25
68220,35
68230,29
68240,19
68250,21
68260,32
68270,30
68280,19
68290,33
68300,24
68310,26
68320,29
68330,27
68340,19
68350,34
68360,36
68370,31
68380,30
68390,37
68400,25
68410,30
68420,37
68430,23
68440,31
68450,36
68460,41
68470,30
68480,34
68490,22
68500,19
68510,35
68520,30
68530,22
68540,38
68550,34
68560,24
68570,24
68580,31
68590,23
68600,24
68610,33
68620,25
68630,23
68640,31
68650,19
68660,30
68670,26
68680,28
68690,26
68700,33
68710,25
68720,25
68730,30
68740,18
68750,31
68760,29
68770,33
68780,24
68790,26
68800,24
68810,34
68820,31
68830,30
68840,17
68850,25
68860,29
68870,30
68880,31
68890,27
68900,33
68910,24
68920,32
68930,27
68940,29
68950,27
68960,30
68970,33
68980,27
68990,22
69000,28
69010,25
69020,32
69030,28
69040,33
69050,30
69060,13
69070,21
69080,28
69090,32
69100,33
69110,35
69120,29
69130,21
69140,37
69150,39
69160,30
69170,28
69180,31
69190,25
69200,30
69210,31
69220,37
69230,26
69240,20
69250,27
69260,21
69270,27
69280,31
69290,23
69300,31
69310,21
69320,35
69330,24
69340,21
69350,31
69360,22
69370,25
69380,23
69390,17
69400,36
69410,22
69420,40
69430,20
69440,18
69450,17
69460,39
69470,28
69480,22
69490,25
69500,26
69510,36
69520,16
69530,34
69540,37
69550,28
69560,14
69570,34
69580,27
69590,25
69600,19
69610,21
69620,15
69630,37
69640,21
69650,28
69660,27
69670,21
69680,26
69690,28
69700,33
69710,39
69720,34
69730,29
69740,38
69750,35
69760,30
69770,27
69780,28
69790,36
69800,26
69810,18
69820,24
69830,26
69840,25
69850,20
69860,28
69870,33
69880,28
69890,27
69900,31
69910,29
69920,34
69930,25
69940,22
69950,24
69960,23
69970,31
69980,26
69990,21
70000,26
70010,34
70020,24
70030,23
70040,16
70050,27
70060,31
70070,25
70080,27
70090,31
70100,29
70110,37
70120,23
70130,33
70140,23
70150,21
70160,21
70170,28
70180,34
70190,33
70200,26
70210,31
70220,24
70230,31
70240,22
70250,31
70260,30
70270,18
70280,25
70290,36
70300,28
70310,14
70320,23
70330,31
70340,24
70350,29
70360,24
70370,27
70380,23
70390,25
70400,21
70410,30
70420,19
70430,27
70440,29
70450,32
70460,37
70470,28
70480,23
70490,31
70500,21
70510,27
70520,27
70530,26
70540,24
70550,30
70560,26
70570,31
70580,28
70590,31
70600,26
70610,31
70620,20
70630,34
70640,30
70650,30
70660,25
70670,26
70680,19
70690,17
70700,24
70710,28
70720,27
70730,28
70740,20
70750,22
70760,28
70770,23
70780,28
70790,33
70800,27
70810,23
70820,20
70830,29
70840,24
70850,30
70860,37
70870,38
70880,21
70890,18
70900,31
70910,28
70920,31
70930,32
70940,29
70950,26
70960,20
70970,26
70980,24
70990,28
71000,18
71010,32
71020,17
71030,31
71040,29
71050,33
71060,27
71070,27
71080,30
71090,34
71100,23
71110,34
71120,25
71130,33
71140,29
71150,19
71160,18
71170,16
71180,16
71190,28
71200,33
71210,33
71220,27
71230,21
71240,18
71250,18
71260,24
71270,24
71280,39
71290,22
71300,31
71310,28
71320,36
71330,25
71340,23
71350,23
71360,24
71370,25
71380,32
71390,25
71400,24
71410,25
71420,21
71430,25
71440,18
71450,28
71460,21
71470,25
71480,27
71490,32
71500,22
71510,34
71520,21
71530,27
71540,30
71550,31
71560,24
71570,24
71580,28
71590,32
71600,24
71610,19
71620,20
71630,23
71640,28
71650,26
71660,30
71670,34
71680,26
71690,23
71700,22
71710,29
71720,22
71730,24
71740,19
71750,26
71760,33
71770,26
71780,30
71790,25
71800,23
71810,29
71820,21
71830,22
71840,22
71850,29
71860,23
71870,28
71880,24
71890,27
71900,20
71910,27
71920,21
71930,27
71940,21
71950,29
71960,26
71970,15
71980,27
71990,29
72000,19
72010,29
72020,25
72030,31
72040,27
72050,28
72060,27
72070,31
72080,32
72090,16
72100,21
72110,27
72120,25
72130,35
72140,28
72150,31
72160,27
72170,30
72180,21
72190,25
72200,33
72210,22
72220,23
72230,24
72240,26
72250,25
72260,25
72270,22
72280,23
72290,23
72300,28
72310,29
72320,25
72330,41
72340,22
72350,22
72360,26
72370,15
72380,27
72390,28
72400,25
72410,21
72420,15
72430,22
72440,28
72450,28
72460,24
72470,23
72480,24
72490,20
72500,18
72510,28
72520,25
72530,26
72540,25
72550,23
72560,27
72570,24
72580,22
72590,16
72600,22
72610,26
72620,30
72630,24
72640,20
72650,26
72660,18
72670,16
72680,26
72690,24
72700,29
72710,24
72720,32
72730,23
72740,19
72750,35
72760,28
72770,28
72780,33
72790,18
72800,30
72810,26
72820,26
72830,27
72840,24
72850,21
72860,35
72870,23
72880,28
72890,30
72900,15
72910,25
72920,25
72930,20
72940,35
72950,27
72960,17
72970,24
72980,21
72990,25
73000,21
73010,23
73020,24
73030,25
73040,21
73050,31
73060,30
73070,18
73080,27
73090,20
73100,26
73110,23
73120,28
73130,26
73140,21
73150,33
73160,33
73170,21
73180,26
73190,22
73200,22
73210,24
73220,25
73230,22
73240,19
73250,23
73260,25
73270,23
73280,24
73290,18
73300,24
73310,24
73320,23
73330,23
73340,26
73350,22
73360,25
73370,25
73380,26
73390,23
73400,19
73410,21
73420,27
73430,35
73440,35
73450,24
73460,18
73470,37
73480,22
73490,31
73500,19
73510,15
73520,30
73530,30
73540,26
73550,29
73560,24
73570,23
73580,25
73590,29
73600,25
73610,27
73620,26
73630,29
73640,38
73650,20
73660,27
73670,28
73680,25
73690,17
73700,31
73710,22
73720,29
73730,26
73740,23
73750,24
73760,23
73770,25
73780,21
73790,33
73800,20
73810,28
73820,25
73830,31
73840,24
73850,27
73860,29
73870,30
73880,28
73890,17
73900,29
73910,30
73920,30
73930,27
73940,22
73950,24
73960,14
73970,22
73980,21
73990,23
74000,28
74010,23
74020,22
74030,15
74040,30
74050,32
74060,22
74070,25
74080,28
74090,25
74100,30
74110,24
74120,28
74130,23
74140,33
74150,21
74160,31
74170,23
74180,25
74190,25
74200,21
74210,28
74220,26
74230,30
74240,14
74250,27
74260,24
74270,24
74280,17
74290,28
74300,19
74310,16
74320,24
74330,16
74340,23
74350,18
74360,30
74370,21
74380,25
74390,19
74400,20
74410,18
74420,31
74430,30
74440,30
74450,22
74460,28
74470,26
74480,19
74490,26
74500,28
74510,18
74520,23
74530,28
74540,20
74550,21
74560,16
74570,25
74580,20
74590,26
74600,25
74610,24
74620,23
74630,20
74640,23
74650,26
74660,23
74670,18
74680,24
74690,30
74700,28
74710,27
74720,27
74730,11
74740,28
74750,25
74760,22
74770,20
74780,22
74790,24
74800,28
74810,22
74820,26
74830,16
74840,26
74850,21
74860,21
74870,26
74880,28
74890,25
74900,21
74910,18
74920,21
74930,26
74940,32
74950,20
74960,18
74970,36
74980,20
74990,20
75000,39
75010,15
75020,16
75030,21
75040,28
75050,18
75060,19
75070,28
75080,23
75090,28
75100,26
75110,22
75120,19
75130,22
75140,23
75150,21
75160,31
75170,27
75180,31
75190,22
75200,24
75210,21
75220,26
75230,18
75240,28
75250,24
75260,15
75270,23
75280,26
75290,30
75300,24
75310,25
75320,18
75330,25
75340,17
75350,20
75360,26
75370,20
75380,17
75390,14
75400,27
75410,28
75420,26
75430,27
75440,20
75450,14
75460,16
75470,23
75480,20
75490,16
75500,30
75510,23
75520,24
75530,25
75540,32
75550,23
75560,31
75570,22
75580,23
75590,30
75600,21
75610,20
75620,24
75630,19
75640,13
75650,14
75660,24
75670,29
75680,20
75690,24
75700,18
75710,24
75720,27
75730,25
75740,33
75750,25
75760,20
75770,28
75780,27
75790,21
75800,21
75810,22
75820,21
75830,32
75840,22
75850,20
75860,20
75870,21
75880,27
75890,27
75900,24
75910,29
75920,26
75930,22
75940,26
75950,30
75960,30
75970,28
75980,28
75990,30
76000,22
76010,24
76020,26
76030,23
76040,18
76050,19
76060,26
76070,13
76080,24
76090,19
76100,21
76110,23
76120,22
76130,29
76140,28
76150,17
76160,17
76170,24
76180,23
76190,27
76200,21
76210,23
76220,21
76230,22
76240,29
76250,30
76260,20
76270,14
76280,24
76290,21
76300,26
76310,25
76320,24
76330,16
76340,27
76350,23
76360,26
76370,31
76380,26
76390,24
76400,21
76410,19
76420,22
76430,29
76440,16
76450,22
76460,35
76470,20
76480,28
76490,16
76500,22
76510,22
76520,28
76530,29
76540,26
76550,22
76560,23
76570,21
76580,26
76590,28
76600,30
76610,25
76620,14
76630,16
76640,27
76650,22
76660,29
76670,24
76680,19
76690,17
76700,29
76710,19
76720,21
76730,16
76740,23
76750,19
76760,33
76770,23
76780,17
76790,29
76800,12
76810,27
76820,20
76830,17
76840,20
76850,26
76860,24
76870,20
76880,31
76890,21
76900,13
76910,26
76920,19
76930,27
76940,28
76950,22
76960,29
76970,27
76980,14
76990,23
77000,27
77010,25
77020,15
77030,25
77040,24
77050,29
77060,19
77070,22
77080,22
77090,22
77100,20
77110,23
77120,30
77130,28
77140,20
77150,18
77160,29
77170,25
77180,23
77190,24
77200,26
77210,24
77220,16
77230,24
77240,26
77250,26
77260,18
77270,24
77280,24
77290,14
77300,21
77310,16
77320,30
77330,19
77340,17
77350,23
77360,29
77370,23
77380,28
77390,26
77400,25
77410,26
77420,14
77430,18
77440,16
77450,19
77460,13
77470,25
77480,22
77490,23
77500,21
77510,12
77520,22
77530,14
77540,24
77550,24
77560,24
77570,22
77580,23
77590,22
77600,29
77610,16
77620,24
77630,19
77640,22
77650,20
77660,15
77670,18
77680,15
77690,22
77700,29
77710,19
77720,22
77730,19
77740,21
77750,27
77760,15
77770,28
77780,31
77790,22
77800,25
77810,19
77820,23
77830,24
77840,14
77850,24
77860,18
77870,21
77880,19
77890,20
77900,16
77910,30
77920,18
77930,19
77940,17
77950,21
77960,21
77970,19
77980,20
77990,21
78000,25
78010,15
78020,26
78030,18
78040,30
78050,24
78060,19
78070,25
78080,23
78090,26
78100,24
78110,28
78120,22
78130,25
78140,21
78150,16
78160,22
78170,28
78180,16
78190,16
78200,18
78210,19
78220,20
78230,32
78240,27
78250,20
78260,18
78270,29
78280,21
78290,19
78300,24
78310,24
78320,17
78330,28
78340,17
78350,15
78360,28
78370,23
78380,24
78390,27
78400,21
78410,19
78420,24
78430,20
78440,16
78450,21
78460,21
78470,27
78480,27
78490,28
78500,23
78510,16
78520,24
78530,25
78540,35
78550,23
78560,23
78570,24
78580,21
78590,20
78600,21
78610,28
78620,20
78630,29
78640,18
78650,29
78660,16
78670,23
78680,24
78690,22
78700,34
78710,15
78720,28
78730,23
78740,24
78750,16
78760,27
78770,19
78780,22
78790,21
78800,15
78810,22
78820,25
78830,16
78840,25
78850,17
78860,27
78870,25
78880,26
78890,26
78900,27
78910,15
78920,25
78930,19
78940,22
78950,18
78960,15
78970,31
78980,19
78990,24
79000,28
79010,12
79020,24
79030,18
79040,16
79050,16
79060,19
79070,19
79080,17
79090,30
79100,27
79110,20
79120,23
79130,24
79140,22
79150,21
79160,19
79170,18
79180,22
79190,27
79200,20
79210,20
79220,21
79230,18
79240,30
79250,21
79260,21
79270,15
79280,22
79290,24
79300,21
79310,26
79320,29
79330,26
79340,31
79350,18
79360,23
79370,24
79380,17
79390,24
79400,20
79410,29
79420,18
79430,18
79440,14
79450,16
79460,20
79470,23
79480,25
79490,19
79500,22
79510,19
79520,25
79530,18
79540,22
79550,31
79560,20
79570,20
79580,9
79590,30
79600,21
79610,23
79620,25
79630,16
79640,22
79650,27
79660,24
79670,22
79680,14
79690,28
79700,22
79710,17
79720,22
79730,17
79740,26
79750,23
79760,24
79770,16
79780,24
79790,23
79800,26
79810,18
79820,21
79830,23
79840,28
79850,20
79860,21
79870,20
79880,21
79890,34
79900,16
79910,27
79920,17
79930,17
79940,24
79950,23
79960,24
79970,17
79980,17
79990,12
80000,21
80010,22
80020,25
80030,18
80040,17
80050,16
80060,28
80070,24
80080,21
80090,15
80100,21
80110,22
80120,22
80130,23
80140,18
80150,21
80160,22
80170,15
80180,14
80190,22
80200,26
80210,19
80220,23
80230,18
80240,28
80250,11
80260,24
80270,23
80280,27
80290,21
80300,29
80310,20
80320,18
80330,15
80340,26
80350,21
80360,22
80370,19
80380,15
80390,16
80400,17
80410,20
80420,24
80430,19
80440,31
80450,17
80460,27
80470,16
80480,21
80490,28
80500,14
80510,26
80520,20
80530,16
80540,23
80550,19
80560,19
80570,17
80580,23
80590,21
80600,17
80610,18
80620,20
80630,19
80640,23
80650,18
80660,22
80670,21
80680,25
80690,26
80700,17
80710,16
80720,21
80730,17
80740,30
80750,14
80760,22
80770,17
80780,20
80790,12
80800,12
80810,17
80820,22
80830,23
80840,18
80850,16
80860,25
80870,23
80880,21
80890,22
80900,22
80910,24
80920,16
80930,13
80940,19
80950,21
80960,22
80970,24
80980,18
80990,21
81000,15
81010,26
81020,27
81030,29
81040,21
81050,21
81060,20
81070,16
81080,17
81090,21
81100,21
81110,21
81120,14
81130,16
81140,29
81150,14
81160,31
81170,28
81180,22
81190,18
81200,22
81210,20
81220,18
81230,16
81240,20
81250,24
81260,32
81270,17
81280,11
81290,24
81300,18
81310,22
81320,26
81330,21
81340,19
81350,26
81360,13
81370,21
81380,25
81390,15
81400,21
81410,20
81420,22
81430,22
81440,18
81450,33
81460,23
81470,23
81480,17
81490,19
81500,16
81510,24
81520,17
81530,17
81540,23
81550,21
81560,24
81570,23
81580,25
81590,24
81600,14
81610,30
81620,18
81630,19
81640,21
81650,25
81660,15
81670,22
81680,23
81690,25
81700,22
81710,11
81720,18
81730,15
81740,15
81750,19
81760,17
81770,24
81780,19
81790,20
81800,34
81810,16
81820,24
81830,19
81840,18
81850,16
81860,22
81870,30
81880,17
81890,19
81900,16
81910,27
81920,26
81930,12
81940,22
81950,25
81960,18
81970,18
81980,18
81990,12
82000,8
82010,19
82020,25
82030,20
82040,13
82050,29
82060,21
82070,28
82080,26
82090,20
82100,22
82110,24
82120,8
82130,27
82140,15
82150,22
82160,30
82170,26
82180,15
82190,25
82200,24
82210,26
82220,29
82230,24
82240,27
82250,28
82260,19
82270,23
82280,7
82290,29
82300,25
82310,23
82320,17
82330,19
82340,16
82350,12
82360,29
82370,22
82380,19
82390,14
82400,22
82410,26
82420,28
82430,15
82440,20
82450,14
82460,13
82470,13
82480,17
82490,11
82500,19
82510,15
82520,18
82530,16
82540,22
82550,21
82560,18
82570,22
82580,18
82590,18
